"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian"
1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11621.4,9.16238e-07,0,-252.573,NA,NA,0.0782981,27.8312,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1618080000,174449000,4536660000,0.577856837409019,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7574,0.65,0.4,0,0,0,0,0,-0.249745,0,2.38199,-1,-0.447145,15,-999,-999,1.85532,-1,-0.996662,15,-999,-999,128595000,103.408,2.58356e-17,0,-17.0549,NA,NA,NA,168.393,NA,NA,NA,NA,NA,-48.0354,0,0.102751,0.00205501,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",1,"F0","D4","E0","R0","X4","cow",0.00292516,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11613.5,1.0984e-06,0,-252.573,NA,NA,0.0783099,27.5723,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1596180000,187189000,4258510000,0.677748790069766,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7109,0.65,0.4,0,0,0,0,0,-0.055676,0,2.89164,-1,0.209991,15,-999,-999,2.51476,-1,0.249753,15,-999,-999,148811000,102.499,1.68806e-17,0,-12.9153,NA,NA,NA,167.15,NA,NA,NA,NA,NA,-51.8025,0,0.0654691,0.00130938,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",2,"F0","D4","E0","R0","X4","cow",3.22582e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11615.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,26.6041,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1693030000,226555000,5358340000,0.64571303799311,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.9109,0.65,0.4,0,0,0,0,0,-0.5002,0,2.67575,-1,-0.105728,15,-999,-999,2.36462,-1,0.0171221,15,-999,-999,126631000,88.7733,2.68088e-17,0,-15.294,NA,NA,NA,157.243,NA,NA,NA,NA,NA,-53.252,0,0.0750449,0.0015009,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",3,"F0","D4","E0","R0","X4","cow",8.84616e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11611.8,1.10128e-06,0,-252.573,NA,NA,0.0782843,27.571,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1495300000,158828000,4413070000,0.510136934152415,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7535,0.65,0.4,0,0,0,0,0,0.0185213,0,2.55842,-1,-0.124538,15,-999,-999,2.26425,-1,-0.230967,15,-999,-999,131157000,84.9109,6.72433e-16,0,-15.8787,NA,NA,NA,157.053,NA,NA,NA,NA,NA,-56.3458,0,0.0807252,0.0016145,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",4,"F0","D4","E0","R0","X4","cow",0.000189304,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11612.5,1.38178e-06,0,-252.573,NA,NA,0.078323,27.5573,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1404630000,173065000,4.132e+09,0.570285575992256,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.674,0.65,0.4,0,0,0,0,0,0.157632,0,2.58477,-1,-0.279255,15,-999,-999,2.76806,-1,0.521128,15,-999,-999,165782000,116.512,2.2149e-15,0,-16.3307,NA,NA,NA,181.552,NA,NA,NA,NA,NA,-48.7788,0,0.0684247,0.00136849,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",5,"F0","D4","E0","R0","X4","cow",0.000200471,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11603,1.03629e-06,0,-252.573,NA,NA,0.0783003,27.6534,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1649020000,164405000,4614240000,0.462390339470855,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7648,0.65,0.4,0,0,0,0,0,-0.01235,0,2.50627,-1,-0.303614,15,-999,-999,1.84649,-1,-1.04613,15,-999,-999,144295000,121.798,2.57541e-17,0,-16.1095,NA,NA,NA,190.627,NA,NA,NA,NA,NA,-52.8222,0,0.100205,0.0020041,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",6,"F0","D4","E0","R0","X4","cow",6.36488e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11619.4,1.07274e-06,0,-252.573,NA,NA,0.0783448,28.6648,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1713410000,192212000,3858610000,0.675769253694983,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6468,0.65,0.4,0,0,0,0,0,0.0729808,0,2.64845,-1,-0.0663664,15,-999,-999,2.32346,-1,-0.0875834,15,-999,-999,180168000,105.082,5.27957e-17,0,-11.6775,NA,NA,NA,165.576,NA,NA,NA,NA,NA,-48.8948,0,0.0766419,0.00153284,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",7,"F0","D4","E0","R0","X4","cow",4.9291e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11607,9.17417e-07,0,-252.573,NA,NA,0.0783288,28.0653,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1740530000,209200000,5765500000,0.558073020553291,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.9164,0.65,0.4,0,0,0,0,0,-0.244205,0,2.53868,-1,-0.155224,15,-999,-999,2.58942,-1,0.26379,15,-999,-999,164501000,125.348,3.45302e-19,0,-14.4868,NA,NA,NA,192.745,NA,NA,NA,NA,NA,-52.9843,0,0.0721804,0.00144361,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",8,"F0","D4","E0","R0","X4","cow",1.31225e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11609.2,1.01558e-06,0,-252.573,NA,NA,0.0783089,27.2344,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1903360000,211103000,4744590000,0.719122200232265,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8764,0.65,0.4,0,0,0,0,0,-0.325227,0,2.68708,-1,0.00181777,15,-999,-999,2.0431,-1,-0.52195,15,-999,-999,146300000,109.96,2.62841e-18,0,-15.1095,NA,NA,NA,176.881,NA,NA,NA,NA,NA,-51.8979,0,0.0846402,0.0016928,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",9,"F0","D4","E0","R0","X4","cow",5.40122e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11613.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,27.6843,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1680690000,203240000,3938040000,0.888122009933876,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7367,0.65,0.4,0,0,0,0,0,-0.409706,0,2.44237,-1,-0.631451,15,-999,-999,2.2015,-1,-0.274057,15,-999,-999,153779000,122.393,6.00385e-18,0,-15.9538,NA,NA,NA,189.431,NA,NA,NA,NA,NA,-51.1745,0,0.0889628,0.00177926,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D4-E0-R0-X4-cow",10,"F0","D4","E0","R0","X4","cow",7.06688e-05,"#V3.24O",NA,FALSE
